Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2008091650013,2008-09-15 00:00:00,2008-09-02 00:00:00,MHT,Manchester Regional Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,50.0,Denied,0.0,Deny,13.0,50.0
2006092813438,2006-09-26 00:00:00,2006-08-14 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Spirit Airlines,Property Damage,Checked Baggage,Dishes; Pottery; Glassware; Plasticware; Other,60.0,Denied,0.0,Deny,43.0,60.0
2004051351744,2004-03-24 00:00:00,2004-02-23 00:00:00,EYW,Key West International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1200.0,Approved,1200.0,Approve in Full,30.0,0.0
2008052244697,2008-05-19 00:00:00,2008-05-12 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,449.99,Denied,0.0,Deny,7.0,449.99
2004081060962,2004-07-15 00:00:00,2004-06-02 00:00:00,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checked Baggage,Other,652.51,Denied,0.0,Deny,43.0,652.51
2008122353747,2008-12-18 00:00:00,2008-10-22 00:00:00,HNL,Honolulu International Airport,Air New Zealand,Passenger Property Loss,Checked Baggage,Locks,20.0,Denied,0.0,Deny,57.0,20.0
2007102934073,2007-10-25 00:00:00,2007-10-23 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,150.0,Denied,0.0,Deny,2.0,150.0
2009070860930,2009-06-29 00:00:00,2009-06-11 00:00:00,MIA,Miami International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses); Jewelry - Costume,566.01,Denied,0.0,Deny,18.0,566.01
2008082549017,2008-08-20 00:00:00,2008-08-05 00:00:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System; Locks; Other,285.0,Denied,0.0,Deny,15.0,285.0
2009071061043,2009-07-16 00:00:00,2009-06-08 00:00:00,SEA,Seattle-Tacoma International,Lufthansa,Passenger Property Loss,Checked Baggage,Jewelry - Fine,221.2,Denied,0.0,Deny,38.0,221.2
0627120M,2003-06-27 00:00:00,2003-06-07 00:00:00,LGA,LaGuardia,USAir,Passenger Property Loss,Checked Baggage,Other,100.0,Denied,0.0,Deny,20.0,100.0
2007041223870,2007-04-12 00:00:00,2007-03-23 00:00:00,CLE,Cleveland Hopkins International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,85.59,Approved,85.59,Approve in Full,20.0,0.0
2004062256986,2004-06-02 00:00:00,2004-04-03 00:00:00,OAK,Metropolitan Oakland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,390.0,Approved,390.0,Approve in Full,60.0,0.0
2007011718880,2007-01-09 00:00:00,2006-09-20 00:00:00,MKE,General Mitchell International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,61.34,Denied,0.0,Deny,111.0,61.34
2009052959604,2009-05-27 00:00:00,2009-05-06 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,761.7,Settled,244.15,Settle,21.0,517.5500000000001
2007012919688,2007-01-24 00:00:00,2007-01-16 00:00:00,PHX,Phoenix Sky Harbor International,USAir,Passenger Property Loss,Checked Baggage,Currency; Other,308.0,Denied,0.0,Deny,8.0,308.0
2008092650546,2008-09-25 00:00:00,2008-07-05 00:00:00,HTS,Tri-State; Huntington,Allegiant Air,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,60.0,Denied,0.0,Deny,82.0,60.0
2005031578414,2005-02-22 00:00:00,2005-02-13 00:00:00,DCA,Ronald Reagan Washington National Airport,Northwest Airlines,Property Damage,Checkpoint,Cameras - Digital,350.0,Settled,77.5,Settle,9.0,272.5
2007082130550,2007-08-17 00:00:00,2007-08-09 00:00:00,ANC,Ted Stevens Anchorage International Airport,Alaska Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),55.24,Approved,55.24,Approve in Full,8.0,0.0
2009073162042,2009-07-23 00:00:00,2009-04-26 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checkpoint,Other,50.35,Approved,50.35,Approve in Full,88.0,0.0
2008012238280,2008-01-14 00:00:00,2008-01-09 00:00:00,SNA,John Wayne,Frontier Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),99.99,Settled,50.0,Settle,5.0,49.989999999999995
2006111615739,2006-11-13 00:00:00,2006-08-21 00:00:00,FWA,Ft. Wayne Municipal- Baer Field,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,157.99,Settled,78.99,Settle,84.0,79.00000000000001
2004052153045,2004-04-15 00:00:00,2004-03-07 00:00:00,DFW,Dallas-Fort Worth International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Denied,0.0,Deny,39.0,100.0
2005040181154,2005-03-29 00:00:00,2005-03-06 00:00:00,MSY,New Orleans International,American Airlines,Property Damage,Checked Baggage,Other,97.0,Approved,97.0,Approve in Full,23.0,0.0
2005111796192,2005-11-03 00:00:00,2005-10-14 00:00:00,DFW,Dallas-Fort Worth International Airport,Lufthansa,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,500.0,Denied,0.0,Deny,20.0,500.0
2004081161090,2004-07-20 00:00:00,2004-07-15 00:00:00,TPA,Tampa International,Spirit Airlines,Employee Loss (MPCECA),Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.0,Approved,100.0,Approve in Full,5.0,0.0
2007020220051,2007-01-30 00:00:00,2006-11-05 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,89.0,Settled,44.5,Settle,86.0,44.5
2004092964157,2004-08-23 00:00:00,2004-07-14 00:00:00,IAD,Washington Dulles International,Austrian Airlines,Passenger Property Loss,Checked Baggage,Locks,20.9,Approved,20.9,Approve in Full,40.0,0.0
2004103065925,2004-09-20 00:00:00,2004-08-30 00:00:00,BUF,Buffalo Niagara International,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,300.0,Settled,180.19,Settle,21.0,119.81
2008081248411,2008-08-06 00:00:00,2008-07-22 00:00:00,DCA,Ronald Reagan Washington National Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,61.9,Denied,0.0,Deny,15.0,61.9
2006041904713,2006-04-01 00:00:00,2006-03-29 00:00:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),262.19,Denied,0.0,Deny,3.0,262.19
2007091732016,2007-09-13 00:00:00,2007-08-30 00:00:00,DEN,Denver International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,65.76,Denied,0.0,Deny,14.0,65.76
0606014L,2003-06-06 00:00:00,2003-05-30 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),200.5,Settled,50.0,Settle,7.0,150.5
2008100650824,2008-09-30 00:00:00,2008-07-10 00:00:00,LAS,McCarran International,UAL,Passenger Property Loss,Checked Baggage,Handbags & Purses (leather or fabric),462.55,Denied,0.0,Deny,82.0,462.55
2007061927161,2007-06-15 00:00:00,2007-05-14 00:00:00,COS,Colorado Springs Municipal,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,800.0,Denied,0.0,Deny,32.0,800.0
2008042443312,2008-04-22 00:00:00,2008-04-02 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,550.0,Denied,0.0,Deny,20.0,550.0
2007101533410,2007-10-11 00:00:00,2007-08-18 00:00:00,SNA,John Wayne,American Airlines,Property Damage,Checked Baggage,Computer - Laptop,699.0,Denied,0.0,Deny,54.0,699.0
2004092363623,2004-09-23 00:00:00,2004-08-15 00:00:00,PNS,Pensacola Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,53.48,Approved,53.48,Approve in Full,39.0,0.0
2008050844001,2008-05-06 00:00:00,2008-04-20 00:00:00,PHL,Philadelphia International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),259.99,Denied,0.0,Deny,16.0,259.99
2005101994879,2005-10-17 00:00:00,2005-09-18 00:00:00,TPA,Tampa International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,650.0,Denied,0.0,Deny,29.0,650.0
2006031703300,2006-03-14 00:00:00,2006-02-26 00:00:00,RNO,Reno/Tahoe International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,350.0,Settled,69.98,Settle,16.0,280.02
2008101051028,2008-10-09 00:00:00,2008-09-30 00:00:00,HRL,Rio Grande Valley International,Southwest Airlines,Property Damage,Checked Baggage,Other,69.96,Settled,34.98,Settle,9.0,34.98
2008082248983,2008-08-20 00:00:00,2008-07-30 00:00:00,CID,Eastern Iowa,American Airlines,Passenger Property Loss,Checked Baggage,Boxes - Jewelry; Cigarette; Music; etc.; Cameras - Digital; Clothing - Shoes; belts; accessories; etc.; Furniture (particle board - work benches; plastic; wicker; rattan; & patio); Jewelry - Costume; Other,815.82,Denied,0.0,Deny,21.0,815.82
0617585L,2003-01-13 00:00:00,2002-12-26 00:00:00,IAD,Washington Dulles International,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,390.0,Settled,195.0,Settle,18.0,195.0
2008022540050,2008-02-19 00:00:00,2008-02-11 00:00:00,RDU,Raleigh-Durham International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,50.0,Approved,50.0,Approve in Full,8.0,0.0
2007082130549,2007-08-17 00:00:00,2007-08-14 00:00:00,TPA,Tampa International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages,18.18,Denied,0.0,Deny,3.0,18.18
2009030355860,2009-02-11 00:00:00,2009-01-21 00:00:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checkpoint,Other,500.0,Settled,450.0,Settle,21.0,50.0
2007020520217,2007-01-31 00:00:00,2006-12-20 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Other,134.54,Denied,0.0,Deny,42.0,134.54
2009072261611,2009-07-16 00:00:00,2009-05-29 00:00:00,PHX,Phoenix Sky Harbor International,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),159.95,Denied,0.0,Deny,48.0,159.95
2007100132815,2007-09-27 00:00:00,2007-09-06 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,300.0,Denied,0.0,Deny,21.0,300.0
2005120797206,2005-11-29 00:00:00,2005-11-13 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,52.2,Denied,0.0,Deny,16.0,52.2
2006112115965,2006-11-15 00:00:00,2006-10-02 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Frontier Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),240.0,Denied,0.0,Deny,44.0,240.0
2007022621555,2007-02-26 00:00:00,2006-09-20 00:00:00,MLB,Melbourne International Airport,Delta Air Lines,Property Damage,Checkpoint,Luggage (all types including footlockers),279.0,Denied,0.0,Deny,159.0,279.0
2009043058156,2009-04-09 00:00:00,2009-03-18 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,58.0,Denied,0.0,Deny,22.0,58.0
2005122398314,2005-12-12 00:00:00,2005-11-19 00:00:00,PDX,Portland International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Other,15.0,Approved,15.0,Approve in Full,23.0,0.0
2005020175279,2005-01-19 00:00:00,2005-01-03 00:00:00,MSN,Dane County Regional (Madison),Northwest Airlines,Property Damage,Checked Baggage,Locks,3.16,Approved,3.16,Approve in Full,16.0,0.0
2008022039846,2008-02-05 00:00:00,2007-12-16 00:00:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other; Stereo Items & Accessories,195.68,Denied,0.0,Deny,51.0,195.68
2007020620301,2007-02-02 00:00:00,2006-12-21 00:00:00,BUR,Bob Hope,Southwest Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),202.0,Settled,101.0,Settle,43.0,101.0
2009011454466,2009-01-07 00:00:00,2008-12-30 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Dishes; Pottery; Glassware; Plasticware; Musical Instruments - Other - inexpensive $100 or less,100.0,Denied,0.0,Deny,8.0,100.0
2008041042332,2008-04-21 00:00:00,2008-03-27 00:00:00,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,799.97,Denied,0.0,Deny,25.0,799.97
2006051606386,2006-05-15 00:00:00,2006-05-01 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,430.0,Denied,0.0,Deny,14.0,430.0
2004071659576,2004-06-28 00:00:00,2004-06-01 00:00:00,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Other,8.53,Approved,8.53,Approve in Full,27.0,0.0
2007021520992,2007-02-13 00:00:00,2007-01-18 00:00:00,KOA,Kona International,UAL,Property Damage,Checked Baggage,Cameras - Digital; Other,442.8,Denied,0.0,Deny,26.0,442.8
0202273M,2004-02-02 00:00:00,2004-01-26 00:00:00,ORD,Chicago O'Hare International Airport,America West,Property Damage,Checked Baggage,Luggage (all types including footlockers),49.0,Denied,0.0,Deny,7.0,49.0
2005062186803,2005-06-07 00:00:00,2005-04-30 00:00:00,OAK,Metropolitan Oakland International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,508.0,Denied,0.0,Deny,38.0,508.0
2005082291168,2005-08-15 00:00:00,2005-06-11 00:00:00,SAV,Savannah International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),148.95,Denied,0.0,Deny,65.0,148.95
2004051351811,2004-03-24 00:00:00,2004-03-08 00:00:00,OGG,Kahului-Maui; HI,Aloha Airlines,Property Damage,Checked Baggage,Other,453.0,Approved,453.0,Approve in Full,16.0,0.0
0205004M,2004-02-05 00:00:00,2003-11-20 00:00:00,SJC,Norman Y Mineta San Jose International,Continental Airlines,Property Damage,Checked Baggage,Other,29.13,Approved,29.13,Approve in Full,77.0,0.0
2009050858486,2009-04-21 00:00:00,2009-03-12 00:00:00,BDL,Bradley International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,117.36,Denied,0.0,Deny,40.0,117.36
2008123053898,2008-12-18 00:00:00,2008-10-31 00:00:00,CRW,Yeager; Charleston,USAir,Passenger Property Loss,Checked Baggage,Watches - Expensive more than $100,150.0,Denied,0.0,Deny,48.0,150.0
2008091549892,2008-09-11 00:00:00,2008-09-08 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,500.0,Denied,0.0,Deny,3.0,500.0
0304045L,2003-03-04 00:00:00,2002-11-01 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Other,Musical Instruments - Other - Over $250,380.6,Approved,380.0,Approve in Full,123.0,0.6000000000000227
2009041157390,2009-03-25 00:00:00,2009-02-22 00:00:00,SAT,San Antonio International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),65.45,Denied,0.0,Deny,31.0,65.45
2007021220735,2007-02-12 00:00:00,2007-01-09 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Computer - Laptop,400.0,Denied,0.0,Deny,34.0,400.0
2005111696164,2005-11-07 00:00:00,2005-10-18 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,81.51,Approved,81.51,Approve in Full,20.0,0.0
2005040681667,2005-04-05 00:00:00,2004-04-04 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Other,Cameras - Digital,473.1,Approved,473.1,Approve in Full,366.0,0.0
2006021601680,2006-02-10 00:00:00,2005-12-23 00:00:00,LGA,LaGuardia,Delta Air Lines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,35.0,Denied,0.0,Deny,49.0,35.0
2006122617940,2006-12-22 00:00:00,2006-12-14 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,1600.0,Settled,1029.0,Settle,8.0,571.0
2009070960996,2009-07-01 00:00:00,2009-06-30 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,509.0,Denied,0.0,Deny,1.0,509.0
2005071488858,2005-07-13 00:00:00,2005-07-06 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,110.0,Denied,0.0,Deny,7.0,110.0
2007070227679,2007-06-25 00:00:00,2007-05-25 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,54.0,Approved,54.0,Approve in Full,31.0,0.0
2007091231680,2007-09-07 00:00:00,2007-07-21 00:00:00,TPA,Tampa International,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),140.0,Denied,0.0,Deny,48.0,140.0
2009100764406,2009-10-06 00:00:00,2009-09-24 00:00:00,CVG,Cincinnati/Northern Kentucky International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,45.5,Approved,45.5,Approve in Full,12.0,0.0
2005020375596,2005-01-11 00:00:00,2004-12-22 00:00:00,BOI,Boise Air Terminal/Gowen Field,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,31.75,Approved,31.75,Approve in Full,20.0,0.0
2008032641431,2008-03-17 00:00:00,2008-03-07 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine,300.0,Denied,0.0,Deny,10.0,300.0
2007080729755,2007-08-03 00:00:00,2007-07-22 00:00:00,SBN,South Bend Regional,Allegiant Air,Property Damage,Checked Baggage,Jewelry - Costume,150.0,Denied,0.0,Deny,12.0,150.0
2005081990996,2005-08-11 00:00:00,2005-03-20 00:00:00,MDW,Midway International Airport,ATA Aerocondor,Property Damage,Checkpoint,Luggage (all types including footlockers),140.0,Settled,120.0,Settle,144.0,20.0
2007112035234,2007-11-15 00:00:00,2007-11-02 00:00:00,LGA,LaGuardia,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Medicines,20.0,Denied,0.0,Deny,13.0,20.0
2006042004821,2006-04-11 00:00:00,2006-04-03 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,670.29,Settled,100.29,Settle,8.0,570.0
2008112652814,2008-11-24 00:00:00,2008-11-23 00:00:00,JFK,John F. Kennedy International,Air Canada,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,236.37,Denied,0.0,Deny,1.0,236.37
